0.0001639262926169141	0.00017076020372999115	0.00015646360790072978
0.0001637749456990594	0.00017014746278645355	0.00015660310067232294
0.00016382086020364262	0.00017055971702509406	0.00015653937890628395
0.0001637587076452921	0.00017047124774548472	0.0001565811856055596
0.00016379908576433014	0.00017027341882560847	0.00015657809800609788
0.00016380676782263998	0.00017046645589008027	0.0001565557233594745
0.00016364085518367642	0.0001704019302404104	0.00015665099112280794
0.00016381008388210172	0.0001705192079505443	0.00015654898743685023
0.00016356765844843322	0.00016954755735763247	0.00015677212081107147
0.00016348702875949555	0.00016994539304281478	0.0001567763117811791
0.00016346714978021298	0.00017018977887463867	0.00015676361935799553
0.00016333967285080407	0.00016979801454479137	0.0001568684238977038
0.00016345761504161228	0.0001694272595126969	0.00015684229180396895
0.00016353442352481278	0.00016919073421393707	0.00015682518723595808
0.00016357567530783643	0.00016960181876062724	0.00015676252958774227
0.00016337430441611939	0.00016974775237110616	0.00015685500142962008
0.00016305092965587212	0.00016961728206754713	0.0001570370732689624
0.00016323698147502255	0.00016985121756308048	0.00015691735620754479
0.00016348763133233876	0.0001698547634778191	0.0001567847026646496
0.0001635354377300074	0.00016936097993333483	0.00015680766152730604
0.00016332822411103197	0.00016835837638135595	0.00015701869859390997
0.0001631548803803748	0.0001681829309307234	0.00015712715205780064
0.0001630964279007533	0.00016890062161913503	0.00015708391664840375
0.00016283151938222066	0.00016910269261369371	0.00015720070294250867
0.0001629293436756938	0.0001695153326381839	0.000157110008539229
0.0001628072974034325	0.00016917496002480321	0.00015720605849352866
0.00016253349252125688	0.00016830713647879132	0.0001574323511948012
0.000163023931794217	0.0001685540720545857	0.00015715653993854115
0.00016316846984933353	0.0001679477333340276	0.00015714485986581967
0.00016320970104470692	0.0001679291593092916	0.00015712547999340826
0.0001632021859326914	0.00016853111777470698	0.0001570665047024806
0.00016290736826460802	0.00016877200107959665	0.00015719457140270463
0.00016235193098933427	0.00016832852089608013	0.00015752167844713277
0.0001623946435982525	0.0001688047250810253	0.00015745260356183802
0.00016253797739549858	0.0001689779990424632	0.0001573629873102456
0.00016285142751497743	0.00016895977038599344	0.00015720459625956723
0.00016312628457668192	0.00016869668913028894	0.00015708901917624535
0.0001631573484960924	0.0001678927834931108	0.00015715643565464413
0.00016287078660766607	0.00016663658956036088	0.00015743999000915985
0.0001626520414418719	0.00016671744602374936	0.00015754139450307046
0.00016259922563375843	0.00016759607300061223	0.00015747294445592932
0.0001622727570060471	0.0001679432980808188	0.00015760062036696587
0.0001621013154335972	0.00016834529282435035	0.0001576452372608305
0.00016226757137430774	0.00016869581478218612	0.00015752729121081753
0.0001618777688132065	0.00016800741002553365	0.00015778987548127
0.00016177515748483763	0.00016730993080814997	0.00015791197225852762
0.00016226863810536114	0.00016712545240006764	0.000157688560017039
0.00016274170504822954	0.0001671995634389459	0.0001574433899520775
0.0001627997388651482	0.00016644158692988238	0.00015749778391062124
0.00016282895872208166	0.00016640082007111462	0.00015748762870173262
0.00016276304858492803	0.00016685640661731223	0.00015747010411759816
0.0001626296182422636	0.0001674988771159032	0.00015746791361382218
0.00016208581108854403	0.00016715765687861365	0.00015777561912100742
0.00016163250370141886	0.0001674492328431969	0.00015796693379701242
0.00016155291545588124	0.00016777363183071396	0.00015797232407898076
0.00016178723361592566	0.00016807593166173252	0.0001578274328975345
0.00016210665009244949	0.00016802285584289944	0.00015767518294010642
0.0001624715585809022	0.00016772162077105765	0.00015752402861682983
0.00016274200292710244	0.00016723627813291142	0.00015743926413158552
0.0001625720557949524	0.00016599547794927098	0.00015766250832158443
0.00016280244997722088	0.0001662844579426784	0.00015751416403922842
0.00016237762014677582	0.0001645757090343755	0.00015792498542530788
0.00016242202466638976	0.00016526742987289607	0.00015782103174088693
0.0001619964499861048	0.00016467347037001513	0.00015809871460093514
0.00016207735428006563	0.00016582639470561134	0.000157925882112538
0.00016190174220032788	0.00016662544972754966	0.0001579231202103871
0.00016155715798924934	0.00016718165263862348	0.00015803128187278146
0.0001615012037908364	0.00016772019151596268	0.000158002819037448
0.00016121850303973167	0.00016736394117401908	0.00015817520382046515
0.00016104197607328327	0.00016676455895634932	0.00015832140630728646
0.00016134704295598382	0.00016622231891934798	0.00015823449575717475
0.00016178491367248163	0.00016589057554002278	0.00015806082285955628
0.00016226933854144066	0.00016581888845135378	0.0001578325775525106
0.00016234194665567744	0.00016500549686961763	0.0001578912251888881
0.000162433133518413	0.00016479868720198205	0.00015787101296152895
0.00016240956906796912	0.00016494520260994372	0.00015786515192152048
0.00016228393516177724	0.000165461524250117	0.00015786640117606705
0.00016203328258317578	0.0001659216709480198	0.0001579366622100096
0.00016148676209874912	0.0001663313602919673	0.00015815583236576352
0.00016101950076436098	0.000166593667794258	0.00015835005695734485
0.0001608753592369596	0.00016693732925599224	0.00015838198186568972
0.0001609759949970068	0.0001670429929537425	0.00015832356161358925
0.00016137710729091697	0.00016719924823227085	0.00015811622022823403
0.00016173646452435347	0.00016683977844811096	0.0001579805228193557
